priogrid_gid,pg_xcoord__old,pg_ycoord__old,country_iso_a3__old,admin1_gaul1_code__old,admin1_gaul1_name__old,admin1_gaul0_code__old,admin1_gaul0_name__old,admin2_gaul2_code__old,admin2_gaul2_name__old,pg_xcoord__new,pg_ycoord__new,country_iso_a3__new,admin1_gaul1_code__new,admin1_gaul1_name__new,admin1_gaul0_code__new,admin1_gaul0_name__new,admin2_gaul2_code__new,admin2_gaul2_name__new,presence,change_class
84641,20.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,20.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
84642,20.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,20.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
84643,21.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,21.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
84644,21.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,21.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
84645,22.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
84646,22.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
84647,23.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
84648,23.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
84649,24.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,24.25,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
84650,24.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,24.75,-31.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
84651,25.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105612.0,Chris Hani,25.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105612.0,Chris Hani,both,identical
84652,25.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,25.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
84653,26.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,26.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
84654,26.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,26.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
84655,27.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,27.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
84656,27.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105612.0,Chris Hani,27.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105612.0,Chris Hani,both,identical
84657,28.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,28.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
84658,28.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105615.0,O.R.Tambo,28.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105615.0,O.R.Tambo,both,identical
84659,29.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105615.0,O.R.Tambo,29.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105615.0,O.R.Tambo,both,identical
84660,29.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105615.0,O.R.Tambo,29.75,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105615.0,O.R.Tambo,both,identical
84661,30.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,30.25,-31.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,both,identical
85355,17.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,17.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
85356,17.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,17.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
85357,18.25,-30.75,ZAF,1616.0,Western Cape,159.0,South Africa,105660.0,West Coast,18.25,-30.75,ZAF,1616.0,Western Cape,159.0,South Africa,105660.0,West Coast,both,identical
85358,18.75,-30.75,ZAF,1616.0,Western Cape,159.0,South Africa,105660.0,West Coast,18.75,-30.75,ZAF,1616.0,Western Cape,159.0,South Africa,105660.0,West Coast,both,identical
85359,19.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,19.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
85360,19.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,19.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
85361,20.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,20.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
85362,20.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,20.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
85363,21.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,21.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
85364,21.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,21.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
85365,22.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
85366,22.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
85367,23.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
85368,23.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
85369,24.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,24.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
85370,24.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,24.75,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
85371,25.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,25.25,-30.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
85372,25.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,25.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
85373,26.25,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,26.25,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
85374,26.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,26.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
85375,27.25,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,27.25,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
85376,27.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,27.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
85377,28.25,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,28.25,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105613.0,Joe Gqabi,both,identical
85378,28.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,28.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,both,identical
85379,29.25,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,29.25,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,both,identical
85380,29.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,29.75,-30.75,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,both,identical
85381,30.25,-30.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105632.0,Ugu,30.25,-30.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105632.0,Ugu,both,identical
85382,30.75,-30.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105632.0,Ugu,30.75,-30.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105632.0,Ugu,both,identical
86075,17.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,17.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86076,17.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,17.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86077,18.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,18.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86078,18.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,18.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86079,19.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,19.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86080,19.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,19.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86081,20.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,20.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86082,20.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,20.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86083,21.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,21.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86084,21.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,21.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86085,22.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86086,22.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86087,23.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86088,23.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86089,24.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,24.25,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86090,24.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,24.75,-30.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86091,25.25,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,25.25,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,both,identical
86092,25.75,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,25.75,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,both,identical
86093,26.25,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,26.25,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,both,identical
86094,26.75,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,26.75,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,both,identical
86095,27.25,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,27.25,-30.25,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,both,identical
86096,27.75,-30.25,LSO,1405.0,Mohale'S Hoek,138.0,Lesotho,103871.0,Qhoasing,27.75,-30.25,LSO,1405.0,Mohale'S Hoek,138.0,Lesotho,103871.0,Qhoasing,both,identical
86097,28.25,-30.25,LSO,1408.0,Quthing,138.0,Lesotho,103885.0,Mphaki,28.25,-30.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,both,country_reassignment
86098,28.75,-30.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,28.75,-30.25,ZAF,1607.0,Eastern Cape,159.0,South Africa,105609.0,Alfred Nzo,both,identical
86099,29.25,-30.25,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,29.25,-30.25,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,both,identical
86100,29.75,-30.25,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,29.75,-30.25,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,both,identical
86101,30.25,-30.25,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,30.25,-30.25,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,both,identical
86102,30.75,-30.25,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105632.0,Ugu,30.75,-30.25,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105632.0,Ugu,both,identical
86794,16.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,16.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86795,17.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,17.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86796,17.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,17.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86797,18.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,18.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86798,18.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,18.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86799,19.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,19.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86800,19.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,19.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86801,20.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,20.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
86802,20.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,20.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,both,identical
86803,21.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,21.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,both,identical
86804,21.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,21.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,both,identical
86805,22.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86806,22.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86807,23.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86808,23.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.75,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86809,24.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,24.25,-29.75,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
86810,24.75,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,24.75,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,both,identical
86811,25.25,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,25.25,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,both,identical
86812,25.75,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,25.75,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,both,identical
86813,26.25,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,26.25,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105621.0,Xhariep,both,identical
86814,26.75,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105619.0,Mangaung,26.75,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105619.0,Mangaung,both,identical
86815,27.25,-29.75,LSO,1403.0,Mafeteng,138.0,Lesotho,103851.0,Metsi-Maholo,27.25,-29.75,ZAF,1608.0,Free State,159.0,South Africa,105619.0,Mangaung,both,country_reassignment
86816,27.75,-29.75,LSO,1404.0,Maseru,138.0,Lesotho,103855.0,Kubake,27.75,-29.75,LSO,1404.0,Maseru,138.0,Lesotho,103855.0,Kubake,both,identical
86817,28.25,-29.75,LSO,1409.0,Thaba-Tseka,138.0,Lesotho,103891.0,Khutlo-Se-Metsi,28.25,-29.75,LSO,1409.0,Thaba-Tseka,138.0,Lesotho,103891.0,Khutlo-Se-Metsi,both,identical
86818,28.75,-29.75,LSO,1409.0,Thaba-Tseka,138.0,Lesotho,103892.0,Linakeng,28.75,-29.75,LSO,1409.0,Thaba-Tseka,138.0,Lesotho,103892.0,Linakeng,both,identical
86819,29.25,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,29.25,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,both,identical
86820,29.75,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,29.75,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105629.0,Harry Gwala,both,identical
86821,30.25,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105633.0,Umgungundlovu,30.25,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105633.0,Umgungundlovu,both,identical
86822,30.75,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105628.0,Ethekwini,30.75,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105628.0,Ethekwini,both,identical
86823,31.25,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105628.0,Ethekwini,31.25,-29.75,ZAF,1610.0,Kwa-Zulu Natal,159.0,South Africa,105628.0,Ethekwini,both,identical
87514,16.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,16.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
87515,17.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,17.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
87516,17.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,17.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
87517,18.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,18.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
87518,18.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,18.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
87519,19.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,19.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105652.0,Namakwa,both,identical
87520,19.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,19.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,both,identical
87521,20.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,20.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,both,identical
87522,20.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,20.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,both,identical
87523,21.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,21.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,both,identical
87524,21.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,21.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105654.0,Z F Mgcawu,both,identical
87525,22.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
87526,22.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,22.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
87527,23.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.25,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
87528,23.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,23.75,-29.25,ZAF,1614.0,Northern Cape,159.0,South Africa,105653.0,Pixley Ka Seme,both,identical
